0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, N/A,A3
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Hit,C2
0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Miss,D1
0,0,0,-1,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Miss,A2
0,0,0,-1,0,-1,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Miss,A1
-1,0,0,-1,0,-1,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Miss,A4
-1,0,0,-1,0,-1,0,-1,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0, Miss,A5
-1,0,0,-1,0,-1,0,-1,0,0,1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0, Miss,B3
-1,0,0,-1,0,-1,0,-1,0,0,1,1,0,0,0,-1,0,0,0,0,-1,0,0,0,0, Hit,C3
-1,0,0,-1,0,-1,0,-1,0,0,1,1,1,0,0,-1,0,0,0,0,-1,0,0,0,0, Ship Sunk,D3
-1,0,0,-1,0,-1,0,-1,0,0,1,1,1,-1,0,-1,0,0,0,0,-1,0,0,0,0, Miss,E4
-1,0,0,-1,0,-1,0,-1,0,0,1,1,1,-1,0,-1,0,0,0,-1,-1,0,0,0,0, Miss,E5
-1,0,0,-1,0,-1,0,-1,0,0,1,1,1,-1,0,-1,0,0,0,-1,-1,0,0,0,1, Hit,D5
-1,0,0,-1,0,-1,0,-1,0,0,1,1,1,-1,0,-1,0,0,0,-1,-1,0,0,1,1, Hit,C5
-1,0,0,-1,0,-1,0,-1,0,0,1,1,1,-1,0,-1,0,0,0,-1,-1,0,1,1,1, Hit,B5
-1,0,0,-1,0,-1,0,-1,0,0,1,1,1,-1,0,-1,0,0,0,-1,-1,1,1,1,1, Ship Sunk,E1
-1,0,0,-1,1,-1,0,-1,0,0,1,1,1,-1,0,-1,0,0,0,-1,-1,1,1,1,1, Hit,E2
-1,0,0,-1,1,-1,0,-1,0,1,1,1,1,-1,0,-1,0,0,0,-1,-1,1,1,1,1, Won
