0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, N/A,B1
0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Miss,C3
0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0, Miss,E5
0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1, Hit,E4
0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,1, Hit,E3
0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,1,0,0,0,0,1, Ship Sunk,A5
0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,1,-1,0,0,0,1, Miss,D1
0,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,1,-1,0,0,0,1, Miss,C3
0,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,1,-1,0,0,0,1, Miss,C2
0,-1,0,-1,0,0,0,1,0,0,0,0,-1,0,1,0,0,0,0,1,-1,0,0,0,1, Hit,D2
0,-1,0,-1,0,0,0,1,1,0,0,0,-1,0,1,0,0,0,0,1,-1,0,0,0,1, Hit,B2
0,-1,0,-1,0,0,1,1,1,0,0,0,-1,0,1,0,0,0,0,1,-1,0,0,0,1, Hit,E2
0,-1,0,-1,0,0,1,1,1,-1,0,0,-1,0,1,0,0,0,0,1,-1,0,0,0,1, Miss,A2
0,-1,0,-1,0,1,1,1,1,-1,0,0,-1,0,1,0,0,0,0,1,-1,0,0,0,1, Ship Sunk,B4
0,-1,0,-1,0,1,1,1,1,-1,0,0,-1,0,1,0,-1,0,0,1,-1,0,0,0,1, Miss,C4
0,-1,0,-1,0,1,1,1,1,-1,0,0,-1,0,1,0,-1,1,0,1,-1,0,0,0,1, Hit,D4
0,-1,0,-1,0,1,1,1,1,-1,0,0,-1,0,1,0,-1,1,-1,1,-1,0,0,0,1, Miss,C5
0,-1,0,-1,0,1,1,1,1,-1,0,0,-1,0,1,0,-1,1,-1,1,-1,0,1,0,1, Won
