0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, N/A,D3
0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0, Miss,A1
1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0, Hit,E2
1,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0, Hit,E1
1,0,0,0,1,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0, Ship Sunk,E3
1,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0, Miss,D4
1,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0, Hit,D1
1,0,0,-1,1,0,0,0,0,1,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0, Miss,D2
1,0,0,-1,1,0,0,0,-1,1,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0, Miss,A2
1,0,0,-1,1,1,0,0,-1,1,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0, Hit,A3
1,0,0,-1,1,1,0,0,-1,1,1,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0, Ship Sunk,A4
1,0,0,-1,1,1,0,0,-1,1,1,0,0,-1,-1,-1,0,0,1,0,0,0,0,0,0, Miss,A5
1,0,0,-1,1,1,0,0,-1,1,1,0,0,-1,-1,-1,0,0,1,0,-1,0,0,0,0, Miss,C3
1,0,0,-1,1,1,0,0,-1,1,1,0,-1,-1,-1,-1,0,0,1,0,-1,0,0,0,0, Miss,B2
1,0,0,-1,1,1,-1,0,-1,1,1,0,-1,-1,-1,-1,0,0,1,0,-1,0,0,0,0, Miss,B4
1,0,0,-1,1,1,-1,0,-1,1,1,0,-1,-1,-1,-1,1,0,1,0,-1,0,0,0,0, Hit,C4
1,0,0,-1,1,1,-1,0,-1,1,1,0,-1,-1,-1,-1,1,1,1,0,-1,0,0,0,0, Hit,E4
1,0,0,-1,1,1,-1,0,-1,1,1,0,-1,-1,-1,-1,1,1,1,1,-1,0,0,0,0, Won
