0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, N/A,A2
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Hit,B3
0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0, Miss,D5
0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0, Miss,E1
0,0,0,0,-1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0, Miss,C2
0,0,0,0,-1,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0, Hit,D5
0,0,0,0,-1,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0, Miss,D2
0,0,0,0,-1,1,0,1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0, Miss,A1
1,0,0,0,-1,1,0,1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0, Hit,A3
1,0,0,0,-1,1,0,1,-1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0, Ship Sunk,A4
