0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, N/A,E3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0, Miss,A2
0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0, Hit,C3
0,0,0,0,0,1,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0, Miss,B3
0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0, Miss,A1
-1,0,0,0,0,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0, Miss,B2
-1,0,0,0,0,1,-1,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0, Miss,A3
-1,0,0,0,0,1,-1,0,0,0,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0, Hit,A4
-1,0,0,0,0,1,-1,0,0,0,1,-1,-1,0,-1,1,0,0,0,0,0,0,0,0,0, Hit,A5
-1,0,0,0,0,1,-1,0,0,0,1,-1,-1,0,-1,1,0,0,0,0,1,0,0,0,0, Ship Sunk,D4
-1,0,0,0,0,1,-1,0,0,0,1,-1,-1,0,-1,1,0,0,1,0,1,0,0,0,0, Hit,C4
-1,0,0,0,0,1,-1,0,0,0,1,-1,-1,0,-1,1,0,-1,1,0,1,0,0,0,0, Miss,E4
-1,0,0,0,0,1,-1,0,0,0,1,-1,-1,0,-1,1,0,-1,1,1,1,0,0,0,0, Ship Sunk,E5
-1,0,0,0,0,1,-1,0,0,0,1,-1,-1,0,-1,1,0,-1,1,1,1,0,0,0,-1, Miss,D3
-1,0,0,0,0,1,-1,0,0,0,1,-1,-1,-1,-1,1,0,-1,1,1,1,0,0,0,-1, Miss,D2
-1,0,0,0,0,1,-1,0,1,0,1,-1,-1,-1,-1,1,0,-1,1,1,1,0,0,0,-1, Hit,D1
-1,0,0,-1,0,1,-1,0,1,0,1,-1,-1,-1,-1,1,0,-1,1,1,1,0,0,0,-1, Miss,C2
-1,0,0,-1,0,1,-1,1,1,0,1,-1,-1,-1,-1,1,0,-1,1,1,1,0,0,0,-1, Hit,E2
-1,0,0,-1,0,1,-1,1,1,1,1,-1,-1,-1,-1,1,0,-1,1,1,1,0,0,0,-1, Won
