0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, N/A,D4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0, Miss,A2
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0, Hit,B1
0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0, Miss,A5
0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0, Miss,A1
-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0, Miss,B2
-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0, Hit,C2
-1,-1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0, Hit,D2
-1,-1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0, Ship Sunk,E2
-1,-1,0,0,0,1,1,1,1,-1,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0, Miss,D5
-1,-1,0,0,0,1,1,1,1,-1,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,0, Miss,C4
-1,-1,0,0,0,1,1,1,1,-1,0,0,0,0,0,0,0,1,-1,0,-1,0,0,-1,0, Hit,C3
-1,-1,0,0,0,1,1,1,1,-1,0,0,-1,0,0,0,0,1,-1,0,-1,0,0,-1,0, Miss,B4
-1,-1,0,0,0,1,1,1,1,-1,0,0,-1,0,0,0,-1,1,-1,0,-1,0,0,-1,0, Miss,C5
-1,-1,0,0,0,1,1,1,1,-1,0,0,-1,0,0,0,-1,1,-1,0,-1,0,1,-1,0, Ship Sunk,B5
-1,-1,0,0,0,1,1,1,1,-1,0,0,-1,0,0,0,-1,1,-1,0,-1,-1,1,-1,0, Miss,E5
-1,-1,0,0,0,1,1,1,1,-1,0,0,-1,0,0,0,-1,1,-1,0,-1,-1,1,-1,1, Hit,E4
-1,-1,0,0,0,1,1,1,1,-1,0,0,-1,0,0,0,-1,1,-1,1,-1,-1,1,-1,1, Hit,E3
-1,-1,0,0,0,1,1,1,1,-1,0,0,-1,0,1,0,-1,1,-1,1,-1,-1,1,-1,1, Won
