0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, N/A,A2
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Hit,B5
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0, Miss,C3
0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0, Miss,A1
-1,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0, Miss,B2
-1,0,0,0,0,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0, Hit,C2
-1,0,0,0,0,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0, Hit,D2
-1,0,0,0,0,1,1,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0, Ship Sunk,E2
-1,0,0,0,0,1,1,1,1,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0, Miss,E5
-1,0,0,0,0,1,1,1,1,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,1, Hit,D5
-1,0,0,0,0,1,1,1,1,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,0,-1,1, Miss,E4
-1,0,0,0,0,1,1,1,1,-1,0,0,-1,0,0,0,0,0,0,1,0,-1,0,-1,1, Hit,E3
-1,0,0,0,0,1,1,1,1,-1,0,0,-1,0,1,0,0,0,0,1,0,-1,0,-1,1, Ship Sunk,A5
-1,0,0,0,0,1,1,1,1,-1,0,0,-1,0,1,0,0,0,0,1,-1,-1,0,-1,1, Miss,E4
-1,0,0,0,0,1,1,1,1,-1,0,0,-1,0,1,0,0,0,0,-1,-1,-1,0,-1,1, Miss,C5
-1,0,0,0,0,1,1,1,1,-1,0,0,-1,0,1,0,0,0,0,-1,-1,-1,1,-1,1, Hit,C4
-1,0,0,0,0,1,1,1,1,-1,0,0,-1,0,1,0,0,1,0,-1,-1,-1,1,-1,1, Won
